9,"[0, 10[","[0, 20[","[0, 40[","[0, 80[","[0, 160["
15,"[10, 20[","[0, 20[","[0, 40[","[0, 80[","[0, 160["
16,"[10, 20[","[0, 20[","[0, 40[","[0, 80[","[0, 160["
17,"[10, 20[","[0, 20[","[0, 40[","[0, 80[","[0, 160["
20,"[20, 30[","[20, 40[","[0, 40[","[0, 80[","[0, 160["
23,"[20, 30[","[20, 40[","[0, 40[","[0, 80[","[0, 160["
29,"[20, 30[","[20, 40[","[0, 40[","[0, 80[","[0, 160["
30,"[30, 40[","[20, 40[","[0, 40[","[0, 80[","[0, 160["
34,"[30, 40[","[20, 40[","[0, 40[","[0, 80[","[0, 160["
45,"[40, 50[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
47,"[40, 50[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
48,"[40, 50[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
49,"[40, 50[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
50,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
51,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
52,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
53,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
54,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
55,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
56,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
57,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
58,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
59,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
60,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
61,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
62,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
63,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
64,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
65,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
66,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
67,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
68,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
69,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
70,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
71,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
72,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
73,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
74,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
75,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
76,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
77,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
78,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
79,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
80,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
81,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
82,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
83,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
84,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
85,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
86,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
87,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
88,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
89,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
90,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
91,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
92,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
93,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
94,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
95,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
96,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
97,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
98,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
99,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
100,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
101,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
102,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
103,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
104,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
105,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
106,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
107,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
108,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
109,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
110,"[110, 120[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
111,"[110, 120[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
112,"[110, 120[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
113,"[110, 120[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
118,"[110, 120[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
122,"[120, 130[","[120, 140[","[120, 160[","[80, 160[","[0, 160["
124,"[120, 130[","[120, 140[","[120, 160[","[80, 160[","[0, 160["
130,"[130, 140[","[120, 140[","[120, 160[","[80, 160[","[0, 160["
131,"[130, 140[","[120, 140[","[120, 160[","[80, 160[","[0, 160["
132,"[130, 140[","[120, 140[","[120, 160[","[80, 160[","[0, 160["
138,"[130, 140[","[120, 140[","[120, 160[","[80, 160[","[0, 160["
157,"[150, 160[","[140, 160[","[120, 160[","[80, 160[","[0, 160["
